country,model,vintage,panel,n_obs,RMSFE,MAE,rel_RMSFE_vs_ARMA,dm_stat_vs_ARMA,dm_pval_vs_ARMA
us,combo_econometric_bvar_midas_dfm,m2,non_covid,29,0.006424037880303286,0.00493958552424741,1.1277557412764037,1.487296258958408,0.13693658215183135
us,combo_econometric_bvar_midas_dfm,m3,pre_covid,12,0.00366240867954769,0.0031038495467141415,1.3452613869226897,2.1421702346954,0.03217978577766001
us,combo_econometric_bvar_midas_dfm,m3,covid,7,0.009803405978165194,0.006840084783399201,0.1921299070069677,-1.5455545459991977,0.12221218593297101
us,combo_econometric_bvar_midas_dfm,m3,post_covid,16,0.006569614408199148,0.005796196721073449,1.3853758819256161,2.878827375519902,0.003991567553564002
us,combo_econometric_bvar_midas_dfm,m3,full,36,0.007353951836349713,0.0055117806803722065,0.3189948258797946,-1.4006261270253688,0.1613259038082102
us,combo_econometric_bvar_midas_dfm,m3,full_ex_2020q2,35,0.006473269287358608,0.005043102855529303,0.3495081701162401,-1.0031509414740527,0.31578803906607966
us,combo_econometric_bvar_midas_dfm,m3,non_covid,29,0.006628450936212648,0.005191155552055345,1.1846211775264204,2.7283560798762148,0.0063650858409780575
us,combo_econometric_bvar_midas_dfm,post1,pre_covid,12,0.0035495337884158483,0.0030010852113173583,1.3038006309342232,2.015855551124864,0.043815082694698804
us,combo_econometric_bvar_midas_dfm,post1,covid,7,0.006333740571818291,0.005072791013849602,0.12413042872855315,-1.551748757446431,0.1207223512958222
us,combo_econometric_bvar_midas_dfm,post1,post_covid,16,0.006933170202793469,0.005886711010111324,1.4620411773707622,2.503741923566874,0.012288763503104372
us,combo_econometric_bvar_midas_dfm,post1,full,36,0.0061875255994871875,0.004972791829813956,0.26839836528150535,-1.4200529351583124,0.15559227071175252
us,combo_econometric_bvar_midas_dfm,post1,full_ex_2020q2,35,0.006192652971370724,0.004943291304563802,0.33435698595382346,-1.01510739793163,0.31005463554099144
us,combo_econometric_bvar_midas_dfm,post1,non_covid,29,0.0061517116826789574,0.004948654095736387,1.0994194582515944,0.549050372838609,0.5829708812026593
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,pre_covid,12,0.0027532550896134573,0.002173259664419267,0.8881122857679473,-1.269612401952772,0.20422272953352683
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,covid,7,0.042675069431268094,0.026541247024912586,0.9056023238690855,-1.9026614478009274,0.05708473550017401
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,post_covid,16,0.004630239671408358,0.003447735672673419,0.9980638361040249,-0.07293098408645333,0.9418610378523484
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,full,36,0.019449265289006153,0.007997388548617066,0.9088789515045858,-1.707256942990012,0.08777430526005392
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,full_ex_2020q2,35,0.012847168291637739,0.0056958824650148255,0.8319927503665021,-1.5426649907081171,0.12291208037832724
us,combo_ml_lstm_rf_gb_xgboost_mlp,m1,non_covid,29,0.005476376455575163,0.0035212847784767648,0.9613914338989291,-1.3729841770647881,0.16975726575015004
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,pre_covid,12,0.0027925219637908766,0.002137273947736425,0.9007785270879866,-1.3274444549592874,0.18436170245507855
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,covid,7,0.03732582994716202,0.02323295381107179,0.7920867801968985,-1.8146338857111872,0.06958019143979044
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,post_covid,16,0.004659047447563858,0.0036079249424189937,1.0042734497784374,0.07924769905669712,0.936835605500917
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,full,36,0.017163186197652922,0.007396806776789799,0.8020487377802578,-1.635465216184116,0.10195156072044931
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,full_ex_2020q2,35,0.012790887485903405,0.005612544774582768,0.8283479610018115,-1.5718866066188162,0.11597685121272083
us,combo_ml_lstm_rf_gb_xgboost_mlp,m2,non_covid,29,0.0054208267205089564,0.0035742885271355276,0.951639540492544,-1.1070267689509687,0.26828235489982233
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,pre_covid,12,0.002840400708332269,0.002216575791485108,1.043324688925531,0.5140155442226161,0.6072411229602843
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,covid,7,0.03576555774722453,0.02206635753504276,0.7009434577463737,-1.3836586247882017,0.16646300825634675
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,post_covid,16,0.004607394149333685,0.003502470990119369,0.9715901628938628,-1.5035007767789887,0.13270995678013087
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,full,36,0.01651812977646284,0.00716344994755349,0.7165124342884045,-1.3202298543735538,0.18675828721026022
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,full_ex_2020q2,35,0.011557950340885255,0.00531832504454752,0.6240429518089029,-1.0734547921332018,0.2830671119289083
us,combo_ml_lstm_rf_gb_xgboost_mlp,m3,non_covid,29,0.0054719477728781985,0.003566196391952634,0.9779336494227449,-1.1698803844173185,0.2420491087607548
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,pre_covid,12,0.0028239212862680575,0.0021491796255483247,1.0372715331688875,0.4085553340732013,0.6828660150314583
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,covid,7,0.034474381966105715,0.021419723998991773,0.6756386317187122,-1.4300731959163615,0.15269601227875063
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,post_covid,16,0.00469250214407281,0.0036285710973389374,0.9895374206695222,-0.39721649166239514,0.6912078218963162
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,full,36,0.015923432929147496,0.007021535614622816,0.6907160704445551,-1.363169837094546,0.17282899100281424
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,full_ex_2020q2,35,0.011260187182700441,0.005265416394001262,0.6079659662973559,-1.0814537004645293,0.27949534531342035
us,combo_ml_lstm_rf_gb_xgboost_mlp,post1,non_covid,29,0.005280493385227249,0.0035461108321889305,0.943717371091015,-0.9774107785820839,0.3283658289701741
us,combo_linear_regularized,m1,pre_covid,12,0.002786537753853864,0.002207700232394642,0.8988482118092733,-1.2631562482930239,0.2065330327955499
us,combo_linear_regularized,m1,covid,7,0.044062349956708415,0.027439598817273172,0.9350416308096519,-1.2610432421566875,0.20729326794751568
us,combo_linear_regularized,m1,post_covid,16,0.004535517916858792,0.003366305026435344,0.9776462412455954,-0.5689777268393865,0.5693712553856696
us,combo_linear_regularized,m1,full,36,0.020032079558229932,0.008145854630502014,0.9361143053373828,-1.2739021709119311,0.20269808895092445
us,combo_linear_regularized,m1,full_ex_2020q2,35,0.013602113850596747,0.005827784087813265,0.880883620145496,-1.1707022789411003,0.24171846887406234
us,combo_linear_regularized,m1,non_covid,29,0.005432332405111255,0.0034887439647296654,0.9536593918865313,-1.5170968078090026,0.12924224409928664
us,combo_linear_regularized,m2,pre_covid,12,0.0028029160494392326,0.002121874183203892,0.9041313276324959,-1.6476490061281,0.0994247178912342
us,combo_linear_regularized,m2,covid,7,0.04061031477065002,0.02550971758782152,0.8617864228337795,-1.5158890940694663,0.12954739843612817
us,combo_linear_regularized,m2,post_covid,16,0.004520484996769696,0.0034662735850892624,0.9744058444288568,-0.5061187251891334,0.6127733060430602
us,combo_linear_regularized,m2,full,36,0.018550355698292553,0.0077790800698577765,0.8668722230156177,-1.4472312552161306,0.14783216547087785
us,combo_linear_regularized,m2,full_ex_2020q2,35,0.013743662688031111,0.005829708714293593,0.8900504344889225,-1.0622784104826264,0.28810931250558336
us,combo_linear_regularized,m2,non_covid,29,0.005394062555719297,0.003499271013797565,0.9469410251561771,-1.433493550280404,0.15171684079891845
us,combo_linear_regularized,m3,pre_covid,12,0.00280901912773753,0.0021213848333106002,1.0317977315790017,0.3700384240975684,0.7113538609364822
us,combo_linear_regularized,m3,covid,7,0.038395402480803496,0.024305678553216997,0.7524838943283806,-1.3943914207915213,0.1631994373956036
us,combo_linear_regularized,m3,post_covid,16,0.004638749220495178,0.003491021700418025,0.9782022038241464,-0.5973986972260696,0.5502412233282736
us,combo_linear_regularized,m3,full,36,0.01761315962370293,0.007546993112167003,0.7640119098393509,-1.3328072759725413,0.18259505738871074
us,combo_linear_regularized,m3,full_ex_2020q2,35,0.01284521613421475,0.005664409051150397,0.6935456855756618,-1.0794965812620896,0.28036641700712184
us,combo_linear_regularized,m3,non_covid,29,0.005409422137030161,0.0035017931781204555,0.9667592146903047,-1.0296537024759864,0.303172596159222
us,combo_linear_regularized,post1,pre_covid,12,0.0027846652225447205,0.0020809236092287084,1.0228521520046576,0.27128056257108735,0.7861752549524303
us,combo_linear_regularized,post1,covid,7,0.03789612564519848,0.02418609136794617,0.7426989265111569,-1.3980352087439742,0.16210249447327274
us,combo_linear_regularized,post1,post_covid,16,0.0045315304698746285,0.0034642488510564316,0.9555923119841436,-1.3140232917152874,0.18883836615581262
us,combo_linear_regularized,post1,full,36,0.017378019997029915,0.007489917953083503,0.7538121796891966,-1.3402500191292606,0.18016407479757168
us,combo_linear_regularized,post1,full_ex_2020q2,35,0.0126218659541775,0.005624681381946125,0.6814864448342952,-1.0821563889957102,0.279183043112897
us,combo_linear_regularized,post1,non_covid,29,0.005314347762884801,0.003459807128806307,0.9497677459238455,-1.3250658536289768,0.18514931035469528
us,combo_all_median,m1,pre_covid,12,0.002770889671167273,0.0021882856255713004,0.8938006393794246,-1.3659663809471516,0.17194951571871142
us,combo_all_median,m1,covid,7,0.042803801239861085,0.026803259038459426,0.9083341255174799,-1.8399163597282626,0.06578051779476368
us,combo_all_median,m1,post_covid,16,0.004520896806661804,0.0033858022355350253,0.9744946114452169,-0.7700289934581779,0.4412826942620298
us,combo_all_median,m1,full,36,0.019490173456230848,0.008022588509828723,0.9107906212557394,-1.6824109352579086,0.09248918237214543
us,combo_all_median,m1,full_ex_2020q2,35,0.012804136833487537,0.005706365254673261,0.8292059992003349,-1.5649476006401022,0.11759519618400782
us,combo_all_median,m1,non_covid,29,0.005414059617367972,0.0034893232098144136,0.9504515587961013,-1.6157200850949192,0.10615484642491468
us,combo_all_median,m2,pre_covid,12,0.002764895577599333,0.0021327940249303502,0.8918671359565804,-1.6306114671655298,0.10297232799116451
us,combo_all_median,m2,covid,7,0.04200791578094637,0.026253506780994657,0.8914447394957976,-2.1489265896981737,0.031640219660793
us,combo_all_median,m2,post_covid,16,0.004515874304913377,0.0034208873458813124,0.9734119941904713,-0.6189242214043631,0.5359662811698231
us,combo_all_median,m2,full,36,0.01914486653388407,0.007908323866279583,0.8946541662860384,-1.857828360255893,0.06319339237576727
us,combo_all_median,m2,full_ex_2020q2,35,0.012670814912258311,0.005647461990662437,0.8205719664384344,-1.6001216979673767,0.10957158834722192
us,combo_all_median,m2,non_covid,29,0.00538925497952225,0.003480176266175945,0.9460970432620998,-1.538177229885646,0.12400528682819512
us,combo_all_median,m3,pre_covid,12,0.0027181992097862658,0.0020699591142836586,0.9984381206034152,-0.024528521463961964,0.9804310337170188
us,combo_all_median,m3,covid,7,0.04118330881546263,0.02564249926489624,0.8071220666141361,-1.0745456165295881,0.28257821120424076
us,combo_all_median,m3,post_covid,16,0.004516858650549697,0.003414430214126225,0.9524983732270436,-2.3220021360014513,0.020232820615583513
us,combo_all_median,m3,full,36,0.01879032592696707,0.0077649910787823805,0.8150742458863731,-1.0768791816782328,0.2815342448041802
us,combo_all_median,m3,full_ex_2020q2,35,0.012631131055774469,0.005574861397469289,0.6819866910872081,-1.0769494271033313,0.2815028597555629
us,combo_all_median,m3,non_covid,29,0.005376494400023694,0.0034497304821342065,0.960874446897459,-1.7613861559640873,0.07817306658881384
us,combo_all_median,post1,pre_covid,12,0.0026788709290044175,0.0020652029471415834,0.9839922129565362,-0.29589357229020985,0.7673113599645718
us,combo_all_median,post1,covid,7,0.04114658608307054,0.025615027139572182,0.8064023641785492,-1.0750858915622918,0.2823362753740746
us,combo_all_median,post1,post_covid,16,0.004559448096456827,0.00341484925839605,0.961479477370793,-2.0268500489451715,0.04267775024053666
us,combo_all_median,post1,full,36,0.018783055999253465,0.007763420109960056,0.8147588958029395,-1.0753601604837348,0.28221351117187443
us,combo_all_median,post1,full_ex_2020q2,35,0.012620004418660222,0.005573245543823468,0.6813859358266565,-1.075428870403562,0.2821827619235975
us,combo_all_median,post1,non_covid,29,0.005412705716783605,0.0034544115166054035,0.9673460483489467,-1.8274313257991024,0.06763494293541328
us,combo_all_trimmed_mean,m1,pre_covid,12,0.0027765534419068373,0.0022087779396454663,0.8956275911924096,-1.2409656967439981,0.21461842131824005
us,combo_all_trimmed_mean,m1,covid,7,0.04253009711945466,0.02670454645291013,0.9025258845281637,-1.9881284216063317,0.04679748875614442
us,combo_all_trimmed_mean,m1,post_covid,16,0.004666656740910878,0.0035035396952730127,1.0059136587194266,0.32188656224540796,0.7475386336379479
us,combo_all_trimmed_mean,m1,full,36,0.019389032901964545,0.008062638755600636,0.906064246271893,-1.754991003816172,0.0792608465606186
us,combo_all_trimmed_mean,m1,full_ex_2020q2,35,0.013011978904768042,0.005800932503475462,0.842666015649181,-1.4957744262996353,0.13471244779439595
us,combo_all_trimmed_mean,m1,non_covid,29,0.005483459015649647,0.003562867932112138,0.9626347948404055,-1.2660163527209296,0.20550722773084384
us,combo_all_trimmed_mean,m2,pre_covid,12,0.0028011135409691944,0.0021761552170559417,0.9035498958852232,-1.4323408802485467,0.15204628899764128
us,combo_all_trimmed_mean,m2,covid,7,0.0386564386818394,0.0242439474347316,0.8203234621365751,-1.8704727330838942,0.06141820002210796
us,combo_all_trimmed_mean,m2,post_covid,16,0.004598101792909579,0.0035612017989177184,0.9911364075959926,-0.20529295688391297,0.8373432464668857
us,combo_all_trimmed_mean,m2,full,36,0.01772673107252586,0.00759141878243602,0.8283836181672213,-1.6737004446977182,0.09418948635645963
us,combo_all_trimmed_mean,m2,full_ex_2020q2,35,0.012952466840560131,0.00570085490759782,0.8388119674374396,-1.5210108219885976,0.12825712159189706
us,combo_all_trimmed_mean,m2,non_covid,29,0.005421190993002947,0.0035718429008474305,0.9517034894299787,-1.2898134751473314,0.1971154281582932
us,combo_all_trimmed_mean,m3,pre_covid,12,0.002757383739031894,0.0021142487952781996,1.012831226007861,0.1843810100599679,0.8537145661963841
us,combo_all_trimmed_mean,m3,covid,7,0.037714758592216596,0.02354660624082584,0.7391444440077138,-1.3328647756248153,0.18257618383604934
us,combo_all_trimmed_mean,m3,post_covid,16,0.004597685567332951,0.003460850354753688,0.9695428531865035,-1.3559549932547863,0.1751134884287282
us,combo_all_trimmed_mean,m3,full,36,0.017330576637129218,0.007394928298840452,0.7517542132151889,-1.283942477464143,0.19916208306810979
us,combo_all_trimmed_mean,m3,full_ex_2020q2,35,0.012136987453421885,0.005457299821863731,0.6553066290403269,-1.077728672025335,0.2811548591083186
us,combo_all_trimmed_mean,m3,non_covid,29,0.005432148260604603,0.0034962474162922555,0.9708207740996513,-1.371411143171505,0.17024682572586158
us,combo_all_trimmed_mean,post1,pre_covid,12,0.0027401261025482206,0.002094644194036958,1.0064922196264372,0.08750941987140562,0.9302665981827669
us,combo_all_trimmed_mean,post1,covid,7,0.03741926888078688,0.023466029645969087,0.7333533535535437,-1.3358784818108502,0.1815889953277865
us,combo_all_trimmed_mean,post1,post_covid,16,0.004648298253588627,0.003546314658506619,0.9802158684506218,-0.8165078596068004,0.41420973014683504
us,combo_all_trimmed_mean,post1,full,36,0.01717014504429252,0.007375883221098477,0.744795118409917,-1.2930124594353525,0.19600674989118705
us,combo_all_trimmed_mean,post1,full_ex_2020q2,35,0.011956890266461349,0.005446730156037976,0.6455827267178045,-1.0841925544119608,0.2782794322292492
us,combo_all_trimmed_mean,post1,non_covid,29,0.005291137434933123,0.003492054773715918,0.9456196506458556,-1.1246492932558172,0.2607376767289349
us,combo_no_mlp_median,m1,pre_covid,12,0.002754579374711567,0.002178993185501825,0.8885394579068194,-1.4798107589800458,0.13892375660539558
us,combo_no_mlp_median,m1,covid,7,0.04271912597458143,0.026766595777156888,0.9065372422778407,-1.8615036227481716,0.06267308951502026
us,combo_no_mlp_median,m1,post_covid,16,0.004520604726032195,0.0033925394313184063,0.9744316524767127,-0.7685255458676344,0.44217501977745677
us,combo_no_mlp_median,m1,full,36,0.01945385284812405,0.00801595456099035,0.9090933316294431,-1.6950897478969609,0.09005839677240379
us,combo_no_mlp_median,m1,full_ex_2020q2,35,0.012742305772373423,0.005698842124794402,0.8252017709200924,-1.58100364522114,0.11387720426556092
us,combo_no_mlp_median,m1,non_covid,29,0.005413329635986374,0.0034899377157087733,0.9503234087587787,-1.6469004590036345,0.09957850755136621
us,combo_no_mlp_median,m2,pre_covid,12,0.0027374415183220127,0.0021275512156589166,0.883011331991895,-1.8940244357478477,0.05822176649410893
us,combo_no_mlp_median,m2,covid,7,0.04222023126320301,0.02635952316098601,0.895950259854345,-2.072992576667124,0.03817297042429124
us,combo_no_mlp_median,m2,post_covid,16,0.004528140960568192,0.003434689373666525,0.976056113343657,-0.6020142502075946,0.5471646518053632
us,combo_no_mlp_median,m2,full,36,0.019236569358956058,0.007934379661184477,0.8989395090104523,-1.817764902837506,0.06910007307942267
us,combo_no_mlp_median,m2,full_ex_2020q2,35,0.01267431634896964,0.0056540572918011974,0.8207987222412356,-1.599073161526679,0.109804347294022
us,combo_no_mlp_median,m2,non_covid,29,0.005394141553385855,0.0034869312301979006,0.946954893391961,-1.5752695941015948,0.11519422922818934
us,combo_no_mlp_median,m3,pre_covid,12,0.002702898059267078,0.002073734457869117,0.9928177628634652,-0.1190328094686046,0.9052493623640743
us,combo_no_mlp_median,m3,covid,7,0.04160793107779586,0.025912370674465002,0.8154439331120531,-1.0262802919601461,0.30475948414341225
us,combo_no_mlp_median,m3,post_covid,16,0.004529009059559488,0.0034087005079776874,0.9550606063432959,-2.4548463936573524,0.014094479984580133
us,combo_no_mlp_median,m3,full,36,0.01897669103694425,0.007820573904686275,0.8231582675294559,-1.0338085361602936,0.30122568023721263
us,combo_no_mlp_median,m3,full_ex_2020q2,35,0.012657399758401449,0.005593397795082504,0.6834050047366051,-1.0745158554372527,0.28259154234101813
us,combo_no_mlp_median,m3,non_covid,29,0.0053998512035590834,0.003453588477498307,0.96504871994762,-1.8842305265564714,0.05953380006182751
us,combo_no_mlp_median,post1,pre_covid,12,0.0026817659250073533,0.0020686471485062996,0.9850555913718926,-0.2716134647565023,0.7859192451814092
us,combo_no_mlp_median,post1,covid,7,0.0413591069850774,0.025729082907393504,0.8105674085754208,-1.0506574712048427,0.29341593531285826
us,combo_no_mlp_median,post1,post_covid,16,0.004560221906106725,0.003419554223781619,0.9616426554752541,-1.9724773325404572,0.04855514145857853
us,combo_no_mlp_median,post1,full,36,0.018876030860863077,0.007790847311675021,0.8187918974393872,-1.053724398368874,0.2920091151635926
us,combo_no_mlp_median,post1,full_ex_2020q2,35,0.012625972479807205,0.005581104334660772,0.6817081665323522,-1.074859486976374,0.28243764252753345
us,combo_no_mlp_median,post1,non_covid,29,0.005423236608201721,0.0034609283747774554,0.9692281045204689,-1.8591340199742807,0.06300814420717105
